CustomerID,MonetaryValue,Frequency,LastInvoiceDate,Recency,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Segment
14064.0,1353.74,5,2011-11-10 13:14:00,28,4,4,4,444,Loyal Customers
14066.0,152.55,1,2011-03-18 12:21:00,266,1,1,1,111,Hibernating
14067.0,374.7,2,2011-10-07 10:21:00,63,3,3,2,332,About to Sleep
14068.0,265.85,1,2011-01-23 16:02:00,319,1,1,2,112,Hibernating
14071.0,1424.0,8,2011-12-06 12:27:00,3,5,5,4,554,Champions
14073.0,151.04,1,2011-11-07 15:49:00,31,4,1,1,411,New Customers
14075.0,942.26,3,2011-12-05 08:38:00,4,5,3,4,534,534
14076.0,122.47,1,2011-08-02 15:19:00,128,2,1,1,211,At Risk
14077.0,499.41999999999996,5,2011-10-30 12:35:00,40,3,4,3,343,343
14078.0,1049.37,6,2011-08-30 12:16:00,101,2,5,4,254,254
14079.0,375.1,1,2011-08-07 12:10:00,124,2,1,2,212,At Risk
14080.0,45.599999999999994,1,2011-11-07 11:09:00,32,4,1,1,411,New Customers
14081.0,934.52,2,2011-02-10 16:17:00,301,1,3,4,134,At Risk
14082.0,182.25,1,2010-12-10 11:02:00,364,1,1,1,111,Hibernating
14083.0,1018.43,9,2011-12-05 13:14:00,3,5,5,4,554,Champions
14085.0,4448.54,18,2011-12-07 13:46:00,1,5,5,5,555,Champions
14087.0,194.42,1,2011-12-07 12:41:00,2,5,1,1,511,New Customers
14088.0,50491.81,13,2011-11-29 16:16:00,9,5,5,5,555,Champions
14089.0,161.0,1,2011-10-14 10:38:00,56,3,1,1,311,New Customers
14090.0,76.32000000000001,1,2011-01-19 10:51:00,324,1,1,1,111,Hibernating
14092.0,4076.91,14,2011-12-02 12:13:00,7,5,5,5,555,Champions
14093.0,442.85,1,2011-11-27 16:27:00,11,5,1,2,512,New Customers
14096.0,53258.43,17,2011-12-05 17:17:00,3,5,5,5,555,Champions
14098.0,147.35,1,2011-11-03 10:13:00,36,3,1,1,311,New Customers
14099.0,3104.17,11,2011-11-23 13:53:00,15,4,5,5,455,Champions
14100.0,194.9,1,2011-07-25 11:01:00,137,2,1,1,211,At Risk
14101.0,5976.79,6,2011-09-27 12:28:00,73,2,5,5,255,255
14102.0,1360.28,5,2011-12-04 15:38:00,4,5,4,4,544,Champions
14104.0,216.20999999999998,2,2011-07-08 12:50:00,154,2,3,1,231,Need Attention
14105.0,1266.23,1,2011-04-14 17:58:00,238,1,1,4,114,Cannot Lose Them
14107.0,2703.23,7,2011-10-19 12:12:00,51,3,5,5,355,Loyal Customers
14108.0,597.91,2,2011-11-09 10:41:00,30,4,3,3,433,Potential Loyalists
14109.0,144.2,1,2011-09-28 10:18:00,72,2,1,1,211,At Risk
14110.0,5683.15,12,2011-12-06 12:26:00,3,5,5,5,555,Champions
14111.0,692.85,4,2011-11-25 13:44:00,13,5,4,3,543,Loyal Customers
14112.0,2915.15,7,2011-11-17 12:30:00,22,4,5,5,455,Champions
14113.0,1840.42,4,2011-12-06 12:18:00,3,5,4,4,544,Champions
14114.0,386.53,2,2011-03-11 09:42:00,273,1,3,2,132,At Risk
14116.0,1382.74,5,2011-11-20 10:29:00,19,4,4,4,444,Loyal Customers
14117.0,90.0,1,2011-07-19 09:49:00,143,2,1,1,211,At Risk
14121.0,2780.15,4,2011-12-06 12:19:00,3,5,4,5,545,Champions
14124.0,419.58000000000004,1,2011-09-16 13:32:00,83,2,1,2,212,At Risk
14125.0,2740.43,3,2011-11-29 12:47:00,10,5,3,5,535,535
14126.0,706.1300000000001,3,2011-12-02 11:45:00,7,5,3,3,533,Potential Loyalists
14127.0,709.71,3,2011-08-09 10:49:00,122,2,3,3,233,At Risk
14128.0,637.5,2,2011-10-10 12:00:00,60,3,3,3,333,Potential Loyalists
14129.0,1123.8600000000001,5,2011-12-08 11:02:00,1,5,4,4,544,Champions
14130.0,483.86,1,2011-01-24 16:05:00,318,1,1,2,112,Hibernating
14132.0,3586.0299999999997,11,2011-12-07 13:35:00,1,5,5,5,555,Champions
14133.0,605.64,3,2011-08-02 11:34:00,129,2,3,3,233,At Risk
14135.0,4690.31,15,2011-12-08 11:38:00,1,5,5,5,555,Champions
14138.0,982.3800000000001,2,2011-12-08 12:44:00,1,5,3,4,534,534
14139.0,415.82,1,2011-10-24 13:34:00,45,3,1,2,312,Need Attention
14140.0,935.05,2,2011-12-06 09:05:00,3,5,3,4,534,534
14141.0,915.13,4,2011-12-07 09:53:00,2,5,4,3,543,Loyal Customers
14142.0,311.81,1,2010-12-01 16:33:00,372,1,1,2,112,Hibernating
14143.0,115.8,1,2011-07-29 09:48:00,133,2,1,1,211,At Risk
14145.0,3742.2,4,2011-10-24 12:10:00,46,3,4,5,345,Loyal Customers
14146.0,4191.0,5,2011-12-01 10:18:00,8,5,4,5,545,Champions
14147.0,483.4,2,2011-09-22 18:10:00,77,2,3,2,232,232
14148.0,157.2,1,2011-04-20 12:02:00,233,1,1,1,111,Hibernating
14149.0,446.62,1,2011-05-03 09:44:00,220,1,1,2,112,Hibernating
14150.0,658.64,2,2011-11-04 10:05:00,35,3,3,3,333,Potential Loyalists
14152.0,621.29,2,2011-09-25 12:54:00,74,2,3,3,233,At Risk
14154.0,1345.62,2,2011-04-14 16:26:00,238,1,3,4,134,At Risk
14155.0,118.75,1,2011-03-18 14:13:00,265,1,1,1,111,Hibernating
14156.0,116729.63,54,2011-11-30 10:54:00,9,5,5,5,555,Champions
14157.0,432.88,2,2011-11-20 11:32:00,19,4,3,2,432,Potential Loyalists
14158.0,507.66,1,2011-10-30 15:08:00,39,3,1,3,313,Promising
14159.0,4690.64,11,2011-11-20 12:36:00,19,4,5,5,455,Champions
14161.0,1110.52,3,2011-05-08 11:41:00,215,1,3,4,134,At Risk
14162.0,289.36,2,2011-06-19 11:36:00,173,2,3,2,232,232
14163.0,2445.91,4,2011-09-13 15:18:00,86,2,4,5,245,245
14164.0,1631.77,2,2011-09-30 12:24:00,70,3,3,4,334,334
14165.0,122.53999999999999,1,2011-03-09 12:39:00,275,1,1,1,111,Hibernating
14167.0,574.84,4,2011-10-31 14:29:00,38,3,4,3,343,343
14171.0,363.79,1,2011-09-02 16:43:00,97,2,1,2,212,At Risk
14173.0,450.84,4,2011-11-29 11:54:00,10,5,4,2,542,Potential Loyalists
14174.0,134.46,1,2011-11-06 13:17:00,32,4,1,1,411,New Customers
14175.0,3222.3,3,2011-10-11 11:55:00,59,3,3,5,335,Loyal Customers
14176.0,576.9000000000001,4,2011-02-15 13:12:00,296,1,4,3,143,At Risk
14177.0,559.41,4,2011-09-14 15:11:00,85,2,4,3,243,At Risk
14178.0,1600.93,7,2011-12-01 12:01:00,8,5,5,4,554,Champions
14179.0,719.78,2,2011-10-30 12:07:00,40,3,3,3,333,Potential Loyalists
14180.0,4748.52,25,2011-11-29 10:56:00,10,5,5,5,555,Champions
14184.0,452.89,1,2011-10-04 12:43:00,66,3,1,2,312,Need Attention
14185.0,197.65,1,2011-01-12 13:52:00,330,1,1,1,111,Hibernating
14188.0,2054.36,6,2011-11-09 12:45:00,30,4,5,5,455,Champions
14189.0,4654.08,15,2011-12-07 15:55:00,1,5,5,5,555,Champions
14191.0,4684.76,13,2011-12-08 09:23:00,1,5,5,5,555,Champions
14193.0,853.39,2,2011-10-03 09:34:00,67,3,3,3,333,Potential Loyalists
14194.0,11349.52,21,2011-12-05 10:38:00,4,5,5,5,555,Champions
14195.0,1012.0,2,2011-05-22 10:29:00,201,1,3,4,134,At Risk
14196.0,335.52,1,2011-08-25 10:25:00,106,2,1,2,212,At Risk
14198.0,701.4,4,2011-11-21 16:35:00,17,4,4,3,443,443
14199.0,185.39999999999998,1,2011-05-05 13:44:00,217,1,1,1,111,Hibernating
14201.0,747.44,7,2011-10-10 13:27:00,59,3,5,3,353,Potential Loyalists
14204.0,161.03,1,2011-12-07 13:38:00,1,5,1,1,511,New Customers
14205.0,466.7,2,2011-11-23 10:55:00,16,4,3,2,432,Potential Loyalists
14206.0,328.15999999999997,1,2011-04-14 16:38:00,238,1,1,2,112,Hibernating
14208.0,151.74,1,2011-09-06 12:48:00,94,2,1,1,211,At Risk
14209.0,2073.43,6,2011-11-29 10:18:00,10,5,5,5,555,Champions
14210.0,1905.8400000000001,6,2011-08-26 12:36:00,105,2,5,4,254,254
14211.0,2241.1,9,2011-10-17 13:23:00,52,3,5,5,355,Loyal Customers
14212.0,1070.48,1,2011-09-11 12:45:00,89,2,1,4,214,Cannot Lose Them
14214.0,1004.38,5,2011-11-09 10:31:00,30,4,4,4,444,Loyal Customers
14215.0,1789.72,6,2011-11-28 12:19:00,11,5,5,4,554,Champions
14216.0,1839.3,4,2011-12-06 14:56:00,2,5,4,4,544,Champions
14217.0,2004.98,17,2011-12-08 11:53:00,1,5,5,4,554,Champions
14218.0,169.48000000000002,1,2011-10-28 10:00:00,42,3,1,1,311,New Customers
14219.0,89.94,1,2011-12-05 16:23:00,3,5,1,1,511,New Customers
14220.0,632.4,2,2011-04-06 13:23:00,246,1,3,3,133,133
14221.0,3432.8,9,2011-10-28 13:42:00,41,3,5,5,355,Loyal Customers
14222.0,683.17,1,2011-06-15 16:42:00,176,2,1,3,213,Need Attention
14223.0,991.13,3,2011-09-08 13:38:00,91,2,3,4,234,At Risk
14224.0,1050.12,4,2011-08-21 13:24:00,109,2,4,4,244,At Risk
14226.0,2232.19,5,2011-11-11 11:34:00,28,4,4,5,445,Champions
14227.0,3350.96,10,2011-11-13 15:48:00,25,4,5,5,455,Champions
14229.0,1547.2,3,2011-10-19 10:04:00,51,3,3,4,334,334
14231.0,925.71,3,2011-06-09 11:05:00,183,1,3,4,134,At Risk
14232.0,2048.07,5,2011-10-28 11:09:00,42,3,4,5,345,Loyal Customers
14233.0,1462.72,4,2011-10-21 15:54:00,48,3,4,4,344,Loyal Customers
14234.0,775.46,4,2011-11-17 17:53:00,21,4,4,3,443,443
14235.0,3144.86,5,2011-09-25 14:37:00,74,2,4,5,245,245
14236.0,490.86,2,2011-09-20 09:13:00,80,2,3,3,233,At Risk
14237.0,161.0,1,2010-12-01 13:20:00,372,1,1,1,111,Hibernating
14238.0,146.85,1,2011-01-17 14:40:00,325,1,1,1,111,Hibernating
14239.0,2380.85,11,2011-10-27 14:40:00,42,3,5,5,355,Loyal Customers
14240.0,890.34,2,2011-11-09 13:45:00,29,4,3,3,433,Potential Loyalists
14241.0,213.70000000000002,1,2011-06-09 11:46:00,183,1,1,1,111,Hibernating
14242.0,280.55,2,2011-04-19 11:46:00,234,1,3,2,132,At Risk
14243.0,2588.77,10,2011-12-01 11:12:00,8,5,5,5,555,Champions
14245.0,1693.45,2,2011-05-04 08:40:00,219,1,3,4,134,At Risk
14246.0,1474.06,3,2011-08-21 11:50:00,110,2,3,4,234,At Risk
14247.0,136.76999999999998,1,2011-03-06 15:21:00,277,1,1,1,111,Hibernating
14248.0,302.58,1,2011-01-25 14:45:00,317,1,1,2,112,Hibernating
14250.0,1904.05,3,2011-12-02 14:30:00,6,5,3,4,534,534
14251.0,2879.7000000000003,5,2011-12-08 08:32:00,1,5,4,5,545,Champions
14256.0,969.0600000000001,2,2011-03-24 13:17:00,259,1,3,4,134,At Risk
14257.0,3099.7200000000003,5,2011-10-06 16:54:00,63,3,4,5,345,Loyal Customers
14258.0,12669.98,9,2011-11-30 15:27:00,8,5,5,5,555,Champions
14259.0,120.0,1,2011-07-21 10:44:00,141,2,1,1,211,At Risk
14261.0,1163.45,2,2011-10-20 10:04:00,50,3,3,4,334,334
14262.0,2618.23,8,2011-12-01 14:17:00,7,5,5,5,555,Champions
14264.0,333.97,2,2011-07-08 10:20:00,154,2,3,2,232,232
14265.0,530.18,2,2011-08-22 13:32:00,108,2,3,3,233,At Risk
14267.0,1516.24,3,2011-06-30 10:09:00,162,2,3,4,234,At Risk
14270.0,492.65000000000003,1,2011-01-12 09:33:00,331,1,1,3,113,Cannot Lose Them
14271.0,112.32,1,2011-04-28 12:47:00,225,1,1,1,111,Hibernating
14272.0,437.96,2,2011-09-27 10:08:00,73,2,3,2,232,232
14273.0,559.97,4,2011-10-19 13:20:00,50,3,4,3,343,343
14276.0,1119.74,3,2011-09-02 09:45:00,98,2,3,4,234,At Risk
14277.0,4180.2,3,2011-11-24 15:01:00,14,4,3,5,435,Loyal Customers
14280.0,134.04,1,2011-05-27 10:37:00,196,1,1,1,111,Hibernating
14282.0,3729.34,15,2011-12-06 17:04:00,2,5,5,5,555,Champions
14284.0,595.25,2,2011-11-09 08:11:00,30,4,3,3,433,Potential Loyalists
14285.0,1910.01,4,2011-11-18 14:50:00,20,4,4,4,444,Loyal Customers
14286.0,4628.75,3,2011-11-16 10:34:00,23,4,3,5,435,Loyal Customers
14287.0,176.63,3,2011-12-01 13:25:00,7,5,3,1,531,Potential Loyalists
14288.0,426.6,1,2011-05-10 13:22:00,212,1,1,2,112,Hibernating
14289.0,911.26,6,2011-12-01 11:44:00,8,5,5,3,553,Potential Loyalists
14290.0,2314.65,5,2011-11-28 14:02:00,10,5,4,5,545,Champions
14291.0,3883.25,11,2011-12-08 10:26:00,1,5,5,5,555,Champions
14292.0,4871.93,9,2011-12-02 11:50:00,7,5,5,5,555,Champions
14293.0,1046.56,4,2011-12-06 15:17:00,2,5,4,4,544,Champions
14295.0,166.20000000000002,1,2011-10-30 15:50:00,39,3,1,1,311,New Customers
14297.0,1305.33,4,2011-11-22 09:06:00,17,4,4,4,444,Loyal Customers
14298.0,51527.3,44,2011-12-01 13:12:00,7,5,5,5,555,Champions
14299.0,3965.62,9,2011-12-01 16:05:00,7,5,5,5,555,Champions
14300.0,43.2,1,2011-11-21 08:57:00,18,4,1,1,411,New Customers
14301.0,640.14,1,2011-08-14 15:33:00,116,2,1,3,213,Need Attention
14304.0,383.45,1,2011-05-01 11:50:00,222,1,1,2,112,Hibernating
14305.0,1858.96,3,2011-09-29 15:29:00,70,3,3,4,334,334
14306.0,2093.32,2,2011-10-19 13:23:00,50,3,3,5,335,Loyal Customers
14307.0,2995.72,6,2011-09-12 09:38:00,88,2,5,5,255,255
14309.0,2352.53,9,2011-12-01 13:33:00,7,5,5,5,555,Champions
14311.0,310.26,1,2011-04-11 10:14:00,242,1,1,2,112,Hibernating
14312.0,1611.59,6,2011-10-24 09:46:00,46,3,5,4,354,Loyal Customers
14314.0,120.0,1,2011-08-25 10:39:00,106,2,1,1,211,At Risk
14315.0,2481.13,6,2011-10-26 12:06:00,44,3,5,5,355,Loyal Customers
14317.0,508.58000000000004,1,2011-10-06 10:44:00,64,3,1,3,313,Promising
14320.0,477.79,2,2011-05-17 09:24:00,206,1,3,2,132,At Risk
14321.0,1530.75,5,2011-11-29 09:47:00,10,5,4,4,544,Champions
14323.0,605.0600000000001,2,2011-08-17 11:37:00,114,2,3,3,233,At Risk
14326.0,183.85,1,2011-04-11 15:04:00,241,1,1,1,111,Hibernating
14327.0,311.65,1,2011-06-29 13:58:00,162,2,1,2,212,At Risk
14329.0,5014.84,7,2011-11-22 15:50:00,16,4,5,5,455,Champions
14331.0,462.65999999999997,2,2011-08-07 13:17:00,123,2,3,2,232,232
14332.0,866.31,3,2011-11-17 11:54:00,22,4,3,3,433,Potential Loyalists
14333.0,415.2,1,2011-10-03 10:38:00,67,3,1,2,312,Need Attention
14334.0,2552.21,8,2011-11-23 10:01:00,16,4,5,5,455,Champions
14335.0,468.26,2,2011-11-23 13:41:00,15,4,3,2,432,Potential Loyalists
14336.0,1614.91,4,2011-11-23 11:40:00,16,4,4,4,444,Loyal Customers
14338.0,588.22,2,2011-07-01 14:08:00,160,2,3,3,233,At Risk
14339.0,309.52,1,2011-04-11 11:06:00,242,1,1,2,112,Hibernating
14340.0,134.7,1,2011-05-05 09:44:00,218,1,1,1,111,Hibernating
14341.0,2182.28,8,2011-10-25 15:48:00,44,3,5,5,355,Loyal Customers
14342.0,668.5600000000001,4,2011-11-18 13:21:00,20,4,4,3,443,443
14344.0,889.9300000000001,8,2011-08-04 13:51:00,126,2,5,3,253,At Risk
14345.0,108.97999999999999,1,2011-11-01 09:51:00,38,3,1,1,311,New Customers
14346.0,1021.58,2,2011-08-11 09:47:00,120,2,3,4,234,At Risk
14348.0,409.57,1,2011-03-24 16:23:00,259,1,1,2,112,Hibernating
14349.0,133.5,1,2011-11-29 15:39:00,9,5,1,1,511,New Customers
14350.0,282.93,1,2011-03-10 14:14:00,273,1,1,2,112,Hibernating
14351.0,51.0,1,2011-06-28 11:56:00,164,2,1,1,211,At Risk
14352.0,1078.96,4,2011-07-05 15:41:00,156,2,4,4,244,At Risk
14353.0,90.6,1,2011-05-08 16:06:00,214,1,1,1,111,Hibernating
14354.0,163.62,2,2011-12-04 11:32:00,5,5,3,1,531,Potential Loyalists
14355.0,174.4,1,2010-12-09 12:16:00,365,1,1,1,111,Hibernating
14356.0,701.23,2,2011-09-21 09:18:00,79,2,3,3,233,At Risk
14357.0,225.77,1,2011-10-27 16:23:00,42,3,1,1,311,New Customers
14359.0,912.18,3,2011-11-20 13:17:00,18,4,3,3,433,Potential Loyalists
14360.0,2128.23,4,2011-11-08 09:12:00,31,4,4,5,445,Champions
14362.0,161.2,1,2011-11-17 15:08:00,21,4,1,1,411,New Customers
14364.0,3717.35,8,2011-08-23 11:01:00,108,2,5,5,255,255
14367.0,9261.52,16,2011-12-01 13:19:00,7,5,5,5,555,Champions
14368.0,155.0,1,2011-01-24 09:52:00,319,1,1,1,111,Hibernating
14371.0,100.5,1,2011-02-17 16:35:00,294,1,1,1,111,Hibernating
14373.0,76.55,1,2010-12-16 15:40:00,357,1,1,1,111,Hibernating
14375.0,257.68,1,2011-06-07 13:44:00,184,1,1,2,112,Hibernating
14377.0,617.05,2,2011-06-01 13:32:00,190,1,3,3,133,133
14379.0,348.1,2,2011-10-26 16:43:00,43,3,3,2,332,About to Sleep
14381.0,202.68,1,2011-10-18 17:10:00,51,3,1,1,311,New Customers
14382.0,626.0699999999999,1,2011-11-13 16:18:00,25,4,1,3,413,New Customers
14383.0,1247.69,3,2011-11-01 15:53:00,37,3,3,4,334,334
14385.0,202.11,3,2011-11-30 15:36:00,8,5,3,1,531,Potential Loyalists
14386.0,142.4,1,2011-02-16 09:45:00,296,1,1,1,111,Hibernating
14387.0,1770.56,3,2011-11-07 12:29:00,32,4,3,4,434,434
14388.0,3212.84,8,2011-11-29 13:32:00,9,5,5,5,555,Champions
14389.0,1043.46,2,2011-10-05 15:17:00,64,3,3,4,334,334
14390.0,4652.82,9,2011-11-29 13:49:00,9,5,5,5,555,Champions
14393.0,67.95,1,2011-05-05 18:16:00,217,1,1,1,111,Hibernating
14395.0,3507.71,9,2011-12-07 14:34:00,1,5,5,5,555,Champions
14396.0,487.99,2,2011-10-05 16:09:00,64,3,3,3,333,Potential Loyalists
14397.0,2612.96,19,2011-12-07 09:22:00,2,5,5,5,555,Champions
14400.0,574.7,1,2011-07-13 15:50:00,148,2,1,3,213,Need Attention
14401.0,4051.48,13,2011-12-05 13:30:00,3,5,5,5,555,Champions
14403.0,1475.81,4,2011-08-01 12:57:00,129,2,4,4,244,At Risk
14404.0,1474.32,6,2011-11-06 12:30:00,33,3,5,4,354,Loyal Customers
14406.0,156.75,1,2011-08-12 16:54:00,118,2,1,1,211,At Risk
14407.0,2142.73,5,2011-08-24 14:02:00,106,2,4,5,245,245
14408.0,2606.53,7,2011-11-29 11:41:00,10,5,5,5,555,Champions
14409.0,2059.4500000000003,6,2011-09-29 18:18:00,70,3,5,5,355,Loyal Customers
14410.0,1104.07,9,2011-09-08 15:08:00,91,2,5,4,254,254
14411.0,1063.0,1,2011-02-02 10:56:00,310,1,1,4,114,Cannot Lose Them
14412.0,770.03,2,2011-10-28 10:45:00,42,3,3,3,333,Potential Loyalists
14413.0,122.7,1,2010-12-12 13:37:00,361,1,1,1,111,Hibernating
14414.0,1496.98,7,2011-09-09 12:09:00,91,2,5,4,254,254
14415.0,5900.28,13,2011-12-08 14:38:00,0,5,5,5,555,Champions
14416.0,490.22,2,2011-11-17 15:22:00,21,4,3,3,433,Potential Loyalists
14418.0,1937.25,3,2011-12-06 11:39:00,3,5,3,4,534,534
14419.0,1058.06,6,2011-11-29 11:22:00,10,5,5,4,554,Champions
14420.0,387.52,1,2011-09-01 18:07:00,98,2,1,2,212,At Risk
14421.0,813.11,2,2011-10-13 13:24:00,56,3,3,3,333,Potential Loyalists
14422.0,4263.64,6,2011-12-09 11:26:00,0,5,5,5,555,Champions
14423.0,265.2,1,2011-05-05 15:12:00,217,1,1,2,112,Hibernating
14424.0,322.08,1,2011-11-22 11:48:00,17,4,1,2,412,New Customers
14426.0,4481.67,10,2011-11-16 12:25:00,23,4,5,5,455,Champions
14427.0,363.34000000000003,2,2011-10-20 14:23:00,49,3,3,2,332,About to Sleep
14428.0,1244.83,5,2011-12-02 13:17:00,6,5,4,4,544,Champions
14431.0,470.36,1,2011-02-10 10:40:00,302,1,1,2,112,Hibernating
14432.0,2255.51,6,2011-11-30 08:04:00,9,5,5,5,555,Champions
14434.0,1372.8,6,2011-11-18 08:56:00,21,4,5,4,454,Champions
14436.0,89.06,1,2011-09-02 10:13:00,98,2,1,1,211,At Risk
14437.0,63.0,1,2010-12-09 09:27:00,365,1,1,1,111,Hibernating
14438.0,131.9,1,2011-02-06 14:56:00,305,1,1,1,111,Hibernating
14439.0,2661.24,1,2011-01-24 11:39:00,319,1,1,5,115,Cannot Lose Them
14440.0,2357.6800000000003,5,2011-12-01 15:42:00,7,5,4,5,545,Champions
14441.0,1712.89,4,2011-12-09 09:07:00,0,5,4,4,544,Champions
14442.0,1589.82,2,2011-05-19 11:36:00,204,1,3,4,134,At Risk
14443.0,1420.2,4,2011-10-17 10:10:00,53,3,4,4,344,Loyal Customers
14446.0,1034.78,4,2011-12-09 11:34:00,0,5,4,4,544,Champions
14447.0,1163.23,5,2011-11-21 08:28:00,18,4,4,4,444,Loyal Customers
14448.0,375.35,2,2011-11-30 13:50:00,8,5,3,2,532,Potential Loyalists
14449.0,907.1,4,2011-11-21 12:06:00,18,4,4,3,443,443
14450.0,483.25,3,2011-06-12 10:46:00,180,1,3,2,132,At Risk
14451.0,662.59,2,2011-10-10 13:38:00,59,3,3,3,333,Potential Loyalists
14452.0,264.44,2,2011-11-29 12:06:00,10,5,3,2,532,Potential Loyalists
14453.0,119.93,1,2011-06-02 14:15:00,189,1,1,1,111,Hibernating
14456.0,3059.44,9,2011-12-04 13:59:00,4,5,5,5,555,Champions
14457.0,113.64,1,2011-02-02 09:39:00,310,1,1,1,111,Hibernating
14459.0,1837.92,1,2011-07-07 13:35:00,154,2,1,4,214,Cannot Lose Them
14460.0,434.34,3,2011-08-21 14:19:00,109,2,3,2,232,232
14461.0,2102.67,3,2011-07-14 17:11:00,147,2,3,5,235,About to Sleep
14462.0,1999.02,11,2011-10-04 15:55:00,65,3,5,4,354,Loyal Customers
14463.0,529.62,3,2011-09-02 15:20:00,97,2,3,3,233,At Risk
14465.0,1058.6200000000001,3,2011-04-07 12:38:00,246,1,3,4,134,At Risk
14466.0,2272.4,7,2011-11-10 14:07:00,28,4,5,5,455,Champions
14467.0,598.76,4,2011-11-22 12:48:00,17,4,4,3,443,443
14470.0,461.19,2,2011-11-28 10:31:00,11,5,3,2,532,Potential Loyalists
14472.0,1936.84,8,2011-08-28 11:01:00,103,2,5,4,254,254
14473.0,234.34000000000003,2,2011-09-26 15:10:00,73,2,3,1,231,Need Attention
14474.0,547.66,1,2011-10-24 13:26:00,45,3,1,3,313,Promising
14475.0,925.85,3,2011-09-29 10:46:00,71,3,3,4,334,334
14476.0,215.7,1,2011-03-27 15:39:00,256,1,1,1,111,Hibernating
14477.0,1309.6,4,2011-11-20 11:11:00,19,4,4,4,444,Loyal Customers
14479.0,316.25,2,2011-03-31 09:07:00,253,1,3,2,132,At Risk
14480.0,279.05,1,2011-11-28 16:35:00,10,5,1,2,512,New Customers
14481.0,636.51,2,2011-06-28 10:38:00,164,2,3,3,233,At Risk
14482.0,2068.15,6,2011-11-21 13:14:00,17,4,5,5,455,Champions
14483.0,137.1,1,2011-03-03 10:26:00,281,1,1,1,111,Hibernating
14484.0,321.92,1,2011-10-20 14:11:00,49,3,1,2,312,Need Attention
14485.0,165.75,1,2011-11-01 12:25:00,38,3,1,1,311,New Customers
14487.0,1196.33,6,2011-11-13 12:17:00,26,4,5,4,454,Champions
14488.0,1064.28,1,2011-10-03 09:30:00,67,3,1,4,314,Promising
14489.0,463.38,1,2011-05-16 14:51:00,206,1,1,2,112,Hibernating
14491.0,340.93,2,2011-06-17 15:22:00,174,2,3,2,232,232
14493.0,2383.2400000000002,5,2011-12-02 16:14:00,6,5,4,5,545,Champions
14494.0,139.56,1,2011-11-14 09:21:00,25,4,1,1,411,New Customers
14495.0,123.8,2,2011-10-20 12:28:00,50,3,3,1,331,Need Attention
14496.0,538.8100000000001,2,2011-02-01 09:01:00,311,1,3,3,133,133
14497.0,475.37,1,2011-02-03 17:01:00,308,1,1,2,112,Hibernating
14498.0,1957.32,5,2011-10-28 12:09:00,42,3,4,4,344,Loyal Customers
14499.0,815.32,3,2011-11-13 13:01:00,25,4,3,3,433,Potential Loyalists
14500.0,356.85,3,2011-09-12 16:45:00,87,2,3,2,232,232
14501.0,251.21,2,2011-06-09 12:02:00,183,1,3,2,132,At Risk
14502.0,2467.63,11,2011-11-20 11:50:00,19,4,5,5,455,Champions
14503.0,3543.26,6,2011-12-06 13:30:00,2,5,5,5,555,Champions
14504.0,673.26,4,2011-10-23 16:00:00,46,3,4,3,343,343
14505.0,5905.64,8,2011-11-22 15:45:00,16,4,5,5,455,Champions
14506.0,2012.17,5,2011-11-22 13:02:00,16,4,4,4,444,Loyal Customers
14507.0,1383.18,6,2011-11-16 12:21:00,23,4,5,4,454,Champions
14508.0,276.42,2,2011-11-17 19:48:00,21,4,3,2,432,Potential Loyalists
14511.0,1314.81,5,2011-11-28 17:05:00,10,5,4,4,544,Champions
14512.0,275.28,2,2011-06-05 12:39:00,187,1,3,2,132,At Risk
14513.0,455.59000000000003,3,2011-08-31 11:25:00,100,2,3,2,232,232
14514.0,1055.35,3,2011-10-09 16:05:00,60,3,3,4,334,334
14515.0,2102.09,6,2011-11-22 11:37:00,17,4,5,5,455,Champions
14517.0,330.45,2,2011-11-06 14:20:00,32,4,3,2,432,Potential Loyalists
14518.0,174.37,1,2011-10-06 14:43:00,63,3,1,1,311,New Customers
14520.0,270.6,2,2011-12-08 09:46:00,1,5,3,2,532,Potential Loyalists
14522.0,974.54,4,2011-11-15 13:24:00,23,4,4,4,444,Loyal Customers
14523.0,241.09,1,2011-08-23 13:13:00,107,2,1,1,211,At Risk
14524.0,1867.68,9,2011-11-08 12:29:00,31,4,5,4,454,Champions
14525.0,4332.2,9,2011-11-20 11:37:00,19,4,5,5,455,Champions
14527.0,8507.82,55,2011-12-07 12:19:00,2,5,5,5,555,Champions
14528.0,364.21999999999997,1,2011-11-02 17:09:00,36,3,1,2,312,Need Attention
14529.0,620.04,3,2011-10-10 15:27:00,59,3,3,3,333,Potential Loyalists
14530.0,2925.91,6,2011-11-14 10:38:00,25,4,5,5,455,Champions
14532.0,932.85,4,2011-04-17 13:05:00,235,1,4,4,144,Cannot Lose Them
14533.0,1949.72,7,2011-11-15 12:05:00,24,4,5,4,454,Champions
14534.0,4445.4,18,2011-12-07 12:19:00,2,5,5,5,555,Champions
14535.0,2864.19,3,2011-10-10 15:39:00,59,3,3,5,335,Loyal Customers
14536.0,171.8,1,2011-03-25 12:21:00,259,1,1,1,111,Hibernating
14537.0,355.56,1,2011-10-13 10:54:00,57,3,1,2,312,Need Attention
14538.0,388.25,2,2011-10-06 10:31:00,64,3,3,2,332,About to Sleep
